URL,Question,Answer
https://mapleleafshotstove.com/2024/03/02/toronto-maple-leafs-vs-new-york-rangers-preview-projected-lines-tv-broadcast-info-2/,Peter Laviolette on the challenge presented by the Leafs:,They have only lost a couple of games in their last 10. They are doing the right things and finding ways to win hockey games. It will be good to go out there and test ourselves. They are a dynamic team with a lot of good players. I think the guys are looking forward to it. It is always fun coming to Toronto and playing a good hockey team.
https://mapleleafshotstove.com/2024/03/02/toronto-maple-leafs-vs-new-york-rangers-preview-projected-lines-tv-broadcast-info-2/,"Laviolette on the challenge of handling Auston Matthews, who has four goals and six points in two games vs. the Rangers this season:","We were hoping he had the flu. He finds ways to score goals and he scores them from everywhere. It goes back to the conversation about the other players. They have lots of them. They are high-octane. We have to make sure we’re ready to play good defense. Keep things in check, keep things in front of us, and defend well. If you can do that, you have a chance to be successful."
https://mapleleafshotstove.com/2024/03/02/toronto-maple-leafs-vs-new-york-rangers-preview-projected-lines-tv-broadcast-info-2/,Laviolette on Igor Shesterkin’s 7-0-0 hot streak (.953 save percentage):,"He seems like he is moving and tracking really well. When I watch him play, he seems to be on it. On some of the saves he’s making, he sees two things happening over there when something is happening over here. He is focused, and he knows where he is at. He seems to be in sync with everything that he is doing inside the crease."
https://mapleleafshotstove.com/2025/03/02/game-in-10-maple-leafs-penguins-game-60/,"Those are the gaudy stats surrounding the Leafs’ 3-3 tally, butSimon Benoitdeserved a nod on the goal for putting in the extra effort to finish off his shift. He jumped up into the rush and won a battle to slide the puck in front for two good initial looks for Knies and Matthews before Knies found Matthews in front for the goal. Benoit didn’t grab an official assist, but the extra-effort play late in his shift set the whole offensive sequence in motion.","Matthews 22nd of the Season vs Penguins courtesy of@Bonsie1951and@Jim_Ralphpic.twitter.com/X9ArXSI8e3 — Maple Leafs Hotstove (@LeafsNews)March 2, 2025"
https://mapleleafshotstove.com/2025/03/02/game-in-10-maple-leafs-penguins-game-60/,"That’s not supposed to be enough time to score on a breakaway off a d-zone faceoff loss, but Knies dug in as hard as he could to race down the ice and showed immaculate awareness to time his well-placed shot before the buzzer (0.1 seconds when it crossed the goal line). How quickly Knies executed under the time pressure combined with the composure to still pick his spot with his shot so well — vs. panicking or rushing it off his stick — made for one of the more memorable goals of the season.","KNIES SCORES WITH 0.1 SECONDS LEFT ON THE CLOCK! (with@Bonsie1951and@Jim_Ralph)pic.twitter.com/UDqR1asvMH — Maple Leafs Hotstove (@LeafsNews)March 2, 2025"
https://mapleleafshotstove.com/2025/03/02/game-in-10-maple-leafs-penguins-game-60/,"In overtime, after Rielly’s shot was stopped and bounced out of the Penguins’ zone, he won the race to regain possession. He then circled back and handed the puck off toWilliam Nylander, who did the rest. After a nice move past Rakell through the neutral zone, he was as poised as ever, casually drifting to the middle of the ice and firing a quick snap shot that caught Blomqvist off guard to win it.","NYLANDER OT WINNER vs Penguins! courtesy of@Bonsie1951and@Jim_Ralphpic.twitter.com/Mwa5dZSaib — Maple Leafs Hotstove (@LeafsNews)March 2, 2025"
https://mapleleafshotstove.com/2024/03/09/toronto-maple-leafs-vs-montreal-canadiens-preview-projected-lines-tv-broadcast-info-2/,Canadiens head coach Martin St. Louis on coaching new Leaf Joel Edmundson in Montreal:,"Big presence on the ice and in the dressing room… He plays tough. He is tough to play against, especially in the corners. He can also make a good first pass and keep the offense going. He has more offense than people give him credit for probably because his biggest asset is his size and aggressiveness, but he is a pretty smart player in possession."
https://mapleleafshotstove.com/2024/03/09/toronto-maple-leafs-vs-montreal-canadiens-preview-projected-lines-tv-broadcast-info-2/,St. Louis on the goals of his team down the final stretch of the regular season:,"Just keep growing. Keep finding that consistency of level of play. We are coming off of a really good road trip. I thought we went toe-to-toe for 50 minutes with Carolina. We ran into penalties midway through the third, which made it harder to get back in the game. Our team game is solid. We just have to keep the consistency down the stretch and keep winning games."
https://mapleleafshotstove.com/2024/03/09/toronto-maple-leafs-vs-montreal-canadiens-preview-projected-lines-tv-broadcast-info-2/,Connor Dewar on joining theMaple Leafs:,"I am really excited. It is a great hockey market. Growing up in Canada, you want to play in a Canadian market. It’s special. It’s pretty cool."
https://mapleleafshotstove.com/2024/03/09/toronto-maple-leafs-vs-montreal-canadiens-preview-projected-lines-tv-broadcast-info-2/,Sheldon Keefe on the addition of Dewar to the lineup:,"I have to get to know him better as we get him here, but from what I have seen and what I have known of him… First, he is going to really help our penalty kill. I think he is a smart player with lots of detail in his game and awareness defensively. There is stability that way, I think. He has the flexibility to play both center and wing. We like that about him. It increases the depth and it’s a guy who can help us on the defensive side, and yet, he probably doesn’t get enough love for the fact that he has 10 goals already playing on the fourth line in Minnesota. There is some upside offensively at the same time."
